SID|DEPT_DIV|COURSE_NUM|Grade|Year|Quarter|CR|Date
S009339643|MUSC&|141|3|2010-2011|Fall|5|11/27/2010
S009339643|MUSC|133|4|2010-2011|Fall|2|11/27/2010
S009339643|MUSC|150|3.5|2010-2011|Fall|1|11/27/2010
S009339643|MATH|90|N|2010-2011|Winter|5|1/11/2011
S009339643|PSYC&|200|3.7|2010-2011|Winter|5|1/11/2011
S009339643|MUSC&|142|2.3|2010-2011|Winter|5|1/11/2011
S009339643|MUSC|134|4|2010-2011|Winter|2|1/11/2011
S009339643|MUSC|150|3.5|2010-2011|Winter|1|1/11/2011
S009339684|ART|101|4|2010-2011|Fall|5|11/27/2010
S009339684|ENGL&|101|3.7|2010-2011|Fall|5|11/27/2010
S009339684|MATH|60|3|2010-2011|Fall|5|11/27/2010
S009339684|ENGL&|102|4|2010-2011|Winter|5|1/11/2011
S009339684|SOC&|101|3.4|2010-2011|Winter|5|1/11/2011
S009339684|MATH|80|2.9|2010-2011|Winter|5|1/11/2011
S009339692|BRDGE|90|3.2|2010-2011|Fall|5|11/27/2010
S009339692|BRDGE|110|3.1|2010-2011|Fall|5|11/27/2010
S009339692|MATH|90|0|2010-2011|Fall|5|11/27/2010
S009339692|BRDGE|93|2.8|2010-2011|Winter|5|1/11/2011
S009339692|PHIL&|106|0.8|2010-2011|Winter|5|1/11/2011
S009339697|CS|115|4|2010-2011|Fall|5|11/27/2010
S009339697|ENGL&|101|3.9|2010-2011|Fall|5|11/27/2010
S009339697|PHIL&|106|3.5|2010-2011|Fall|5|11/27/2010
S009339697|CS|161|4|2010-2011|Winter|5|1/11/2011
S009339697|MATH&|141|3.9|2010-2011|Winter|5|1/11/2011
S009339697|PHIL&|101|3.1|2010-2011|Winter|5|1/11/2011
S009339710|EAP|98|2.5|2010-2011|Fall|10|11/27/2010
S009339710|MATH|80|1|2010-2011|Fall|5|11/27/2010
S009339710|EAP|100|0|2010-2011|Winter|10|1/11/2011
S009339710|MATH|80|3.1|2010-2011|Winter|5|1/11/2011
S009339723|ENGL&|101|3.7|2010-2011|Fall|5|11/27/2010
S009339723|MATH&|141|2.5|2010-2011|Fall|5|11/27/2010
S009339723|HLTH|105|3.8|2010-2011|Fall|4|11/27/2010
S009339723|PE|111|4|2010-2011|Fall|2|11/27/2010
S009339723|WOMEN|200|3.3|2010-2011|Winter|5|1/11/2011
S009339723|PSYC&|100|2.6|2010-2011|Winter|5|1/11/2011
S009339723|MATH&|142|1.7|2010-2011|Winter|5|1/11/2011
S009339723|PE|120|4|2010-2011|Winter|1.5|1/11/2011
S009339750|PHIL&|106|4|2010-2011|Fall|5|11/27/2010
S009339750|MATH|90|3|2010-2011|Fall|5|11/27/2010
S009339750|CHEM&|139|2.3|2010-2011|Fall|5|11/27/2010
S009339750|CCLS|100|S|2010-2011|Fall|2|11/27/2010
S009339750|HIST|105|4|2010-2011|Winter|5|1/11/2011
S009339750|PHIL&|101|4|2010-2011|Winter|5|1/11/2011
S009339750|ENGL&|101|3.1|2010-2011|Winter|5|1/11/2011
S009339772|MATH&|141|1.1|2010-2011|Fall|5|11/27/2010
S009339772|ENGR&|114|0|2010-2011|Fall|5|11/27/2010
S009339772|MST|175|1.4|2010-2011|Fall|4|11/27/2010
S009339772|MST|175L|1.4|2010-2011|Fall|1|11/27/2010
S009339772|ENGL&|101|W|2010-2011|Winter|5|1/11/2011
S009339772|MATH&|141|1|2010-2011|Winter|5|1/11/2011
S009339772|MST|180|2.4|2010-2011|Winter|4|1/11/2011
S009339772|CCLS|105|4|2010-2011|Winter|2|1/11/2011
S009339772|MST|180L|2.4|2010-2011|Winter|1|1/11/2011
S009339795|BRDGE|90|4|2010-2011|Fall|5|11/27/2010
S009339795|MATH|40|4|2010-2011|Fall|5|11/27/2010
S009339795|CCLS|100|S|2010-2011|Fall|2|11/27/2010
S009339795|BRDGE|93|3.6|2010-2011|Winter|5|1/11/2011
S009339795|MATH|60|3.2|2010-2011|Winter|5|1/11/2011
S009339795|JOBDV|130|4|2010-2011|Winter|2|1/11/2011
S009339809|CMST&|101|2.3|2010-2011|Fall|5|11/27/2010
S009339809|BRDGE|90|2|2010-2011|Fall|5|11/27/2010
S009339809|MATH|90|0.7|2010-2011|Fall|5|11/27/2010
S009339809|PE|255|3.5|2010-2011|Fall|1.5|11/27/2010
S009339809|BRDGE|93|3.7|2010-2011|Winter|5|1/11/2011
S009339809|BUS&|101|2.3|2010-2011|Winter|5|1/11/2011
S009339809|MATH|90|1.7|2010-2011|Winter|5|1/11/2011
S009339892|BRDGE|87|3.9|2010-2011|Fall|5|11/27/2010
S009339892|SPAN&|121|3.7|2010-2011|Fall|5|11/27/2010
S009339892|MATH|90|3|2010-2011|Fall|5|11/27/2010
S009339892|PE|161|4|2010-2011|Fall|3|11/27/2010
S009339892|SPAN|100|3.7|2010-2011|Fall|2|11/27/2010
S009339892|ENGL|100|2.8|2010-2011|Winter|5|1/11/2011
S009339892|DIVST|125|2.7|2010-2011|Winter|5|1/11/2011
S009339892|MATH&|141|0.7|2010-2011|Winter|5|1/11/2011
S009339896|BRDGE|90|4|2010-2011|Fall|5|11/27/2010
S009339896|MATH|80|3.9|2010-2011|Fall|5|11/27/2010
S009339896|HLTH|100|4|2010-2011|Fall|3|11/27/2010
S009339896|PSYC&|100|4|2010-2011|Winter|5|1/11/2011
S009339896|BRDGE|93|4|2010-2011|Winter|5|1/11/2011
S009339896|MATH|90|2.8|2010-2011|Winter|5|1/11/2011
S009339896|CHEM&|139|2.3|2010-2011|Winter|5|1/11/2011
S009339911|BUS&|101|3.4|2010-2011|Fall|5|11/27/2010
S009339911|MATH|80|0.7|2010-2011|Fall|5|11/27/2010
S009339911|HLTH|100|2.3|2010-2011|Fall|3|11/27/2010
S009339911|MATH|80|3.3|2010-2011|Winter|5|1/11/2011
S009339911|ENGL&|101|2.2|2010-2011|Winter|5|1/11/2011
S009339911|SPAN&|121|1.6|2010-2011|Winter|5|1/11/2011
S009339911|SPAN|100|3.7|2010-2011|Winter|2|1/11/2011
S009339947|ANTH&|100|4|2010-2011|Fall|5|11/27/2010
S009339947|MATH|90|3.7|2010-2011|Fall|5|11/27/2010
S009339947|COMM|101|3.4|2010-2011|Fall|5|11/27/2010
S009339947|PE|161|4|2010-2011|Fall|3|11/27/2010
S009339947|ENGL&|101|3.5|2010-2011|Winter|5|1/11/2011
S009339947|MATH&|141|3.3|2010-2011|Winter|5|1/11/2011
S009339947|PSYC&|100|3.3|2010-2011|Winter|5|1/11/2011
S009340014|PSYC&|100|3.8|2010-2011|Fall|5|11/27/2010
S009340014|ENGL&|101|3.6|2010-2011|Fall|5|11/27/2010
S009340014|CHEM&|121|3|2010-2011|Fall|4|11/27/2010
S009340014|CHEM&|121L|3|2010-2011|Fall|1|11/27/2010
S009340014|MATH|90|3.8|2010-2011|Winter|5|1/11/2011
S009340014|ENGL&|102|3.7|2010-2011|Winter|5|1/11/2011
S009340014|CHEM&|131|3.7|2010-2011|Winter|4|1/11/2011
S009340014|CHEM&|131L|3.7|2010-2011|Winter|1|1/11/2011
S009340015|SPAN&|121|3.8|2010-2011|Fall|5|11/27/2010
S009340015|ENGL|100|3.8|2010-2011|Fall|5|11/27/2010
S009340015|CCLS|105|W|2010-2011|Fall|2|11/27/2010
S009340015|SPAN|100|3.8|2010-2011|Fall|2|11/27/2010
S009340015|HUM|101|3.5|2010-2011|Winter|5|1/11/2011
S009340015|ENGL&|101|2|2010-2011|Winter|5|1/11/2011
S009340015|BRDGE|155|S|2010-2011|Winter|3|1/11/2011
S009340027|CS|115|W|2010-2011|Fall|5|11/27/2010
S009340027|BRDGE|93|2.4|2010-2011|Fall|5|11/27/2010
S009340027|MATH&|141|1.8|2010-2011|Fall|5|11/27/2010
S009340027|ENGR&|114|3.4|2010-2011|Winter|5|1/11/2011
S009340027|ENGL|100|3|2010-2011|Winter|5|1/11/2011
S009340027|MATH&|141|2|2010-2011|Winter|5|1/11/2011
S009340027|ENGR|100|4|2010-2011|Winter|3|1/11/2011
S009340080|PSYC&|100|3.8|2010-2011|Fall|5|11/27/2010
S009340080|ENGL&|101|3.5|2010-2011|Fall|5|11/27/2010
S009340080|HIST&|116|3.3|2010-2011|Fall|5|11/27/2010
S009340080|SPAN&|121|4|2010-2011|Winter|5|1/11/2011
S009340080|ENGL&|102|3.7|2010-2011|Winter|5|1/11/2011
S009340080|HIST&|117|3.5|2010-2011|Winter|5|1/11/2011
S009340080|SPAN|100|4|2010-2011|Winter|2|1/11/2011
S009340084|MATH|90|2.2|2010-2011|Fall|5|11/27/2010
S009340084|FRCH&|121|1|2010-2011|Fall|5|11/27/2010
S009340084|FRCH|100|1|2010-2011|Fall|2|11/27/2010
S009340084|BUS&|101|0|2010-2011|Winter|5|1/11/2011
S009340084|BRDGE|93|0|2010-2011|Winter|5|1/11/2011
S009340084|PE|136|4|2010-2011|Winter|3|1/11/2011
S009340119|HIST&|146|3.4|2010-2011|Fall|5|11/27/2010
S009340119|ENGL&|101|3|2010-2011|Fall|5|11/27/2010
S009340119|MATH|90|0.7|2010-2011|Fall|5|11/27/2010
S009340119|PE|126|4|2010-2011|Fall|1|11/27/2010
S009340119|ENGL&|102|3.4|2010-2011|Winter|5|1/11/2011
S009340119|PSYC|290|3.2|2010-2011|Winter|5|1/11/2011
S009340119|POLS&|201|3.2|2010-2011|Winter|5|1/11/2011
S009340130|MATH|40|4|2010-2011|Fall|5|11/27/2010
S009340130|BRDGE|90|3.3|2010-2011|Fall|5|11/27/2010
S009340130|BRDGE|110|2|2010-2011|Fall|5|11/27/2010
S009340130|BRDGE|93|3.6|2010-2011|Winter|5|1/11/2011
S009340130|MATH|60|0.7|2010-2011|Winter|5|1/11/2011
S009340130|PE|120|4|2010-2011|Winter|1.5|1/11/2011
S009340130|WRITE|95|S|2010-2011|Winter|1|1/11/2011
S009340150|BRDGE|110|4|2010-2011|Fall|5|11/27/2010
S009340150|BRDGE|90|4|2010-2011|Fall|5|11/27/2010
S009340150|CIS|100|0|2010-2011|Fall|5|11/27/2010
S009340150|ENGL|100|V|2010-2011|Winter|5|1/11/2011
S009340150|SOC&|101|1.1|2010-2011|Winter|5|1/11/2011
S009340150|CMST&|101|0|2010-2011|Winter|5|1/11/2011
S009340151|BRDGE|110|3.5|2010-2011|Fall|5|11/27/2010
S009340151|BRDGE|90|2.8|2010-2011|Fall|5|11/27/2010
S009340151|MATH|80|1.9|2010-2011|Fall|5|11/27/2010
S009340151|MUSC|101|3.3|2010-2011|Winter|5|1/11/2011
S009340151|MATH|91|2.2|2010-2011|Winter|5|1/11/2011
S009340151|BSTEC|100|3.2|2010-2011|Winter|4|1/11/2011
S009340152|ENGL|100|3.8|2010-2011|Fall|5|11/27/2010
S009340152|MATH|80|3.7|2010-2011|Fall|5|11/27/2010
S009340152|HLTH|100|3|2010-2011|Fall|3|11/27/2010
S009340152|ART|170|3.8|2010-2011|Winter|5|1/11/2011
S009340152|SOC&|101|3.1|2010-2011|Winter|5|1/11/2011
S009340152|ENGL&|101|2.9|2010-2011|Winter|5|1/11/2011
S009340154|ENGL&|101|3.3|2010-2011|Fall|5|11/27/2010
S009340154|BRDGE|155|S|2010-2011|Fall|3|11/27/2010
S009340154|SOC&|101|2.1|2010-2011|Winter|5|1/11/2011
S009340158|SPAN&|121|4|2010-2011|Fall|5|11/27/2010
S009340158|ENGL&|101|3.8|2010-2011|Fall|5|11/27/2010
S009340158|CHEM&|121|3|2010-2011|Fall|4|11/27/2010
S009340158|SPAN|100|4|2010-2011|Fall|2|11/27/2010
S009340158|CHEM&|121L|3|2010-2011|Fall|1|11/27/2010
S009340158|PSYC&|100|3.7|2010-2011|Winter|5|1/11/2011
S009340158|ENGL|161|3.5|2010-2011|Winter|5|1/11/2011
S009340158|MATH&|141|3.5|2010-2011|Winter|5|1/11/2011
S009340172|DRMA&|101|4|2010-2011|Fall|5|11/27/2010
S009340172|ART&|100|3.8|2010-2011|Fall|5|11/27/2010
S009340172|SOC|125|3.5|2010-2011|Fall|5|11/27/2010
S009340172|DRMA|150|4|2010-2011|Fall|2|11/27/2010
S009340172|ENGL&|220|3.9|2010-2011|Winter|5|1/11/2011
S009340172|FRCH&|121|3.7|2010-2011|Winter|5|1/11/2011
S009340172|ENGL|161|3.5|2010-2011|Winter|5|1/11/2011
S009340172|FRCH|100|3.7|2010-2011|Winter|2|1/11/2011
S009340194|BRDGE|115|3.8|2010-2011|Fall|5|11/27/2010
S009340194|MATH|80|3.6|2010-2011|Fall|5|11/27/2010
S009340194|HLTH|100|3.7|2010-2011|Fall|3|11/27/2010
S009340194|AHE|110|3.2|2010-2011|Winter|5|1/11/2011
S009340194|AHE|116|3.8|2010-2011|Winter|4|1/11/2011
S009340194|BSTEC|104|2.7|2010-2011|Winter|3|1/11/2011
S009340194|AHE|115|S|2010-2011|Winter|1|1/11/2011
S009340194|SHS|170|4|2010-2011|Winter|1|1/11/2011
S009340196|BRDGE|90|4|2010-2011|Fall|5|11/27/2010
S009340196|BRDGE|110|2.8|2010-2011|Fall|5|11/27/2010
S009340196|MATH|60|2.4|2010-2011|Fall|5|11/27/2010
S009340196|MATH|80|W|2010-2011|Winter|5|1/11/2011
S009340196|BRDGE|93|3.7|2010-2011|Winter|5|1/11/2011
S009340196|PSYC|290|1.3|2010-2011|Winter|5|1/11/2011
S009340207|MATH|80|2.6|2010-2011|Fall|5|11/27/2010
S009340207|ENGL&|101|0.7|2010-2011|Fall|5|11/27/2010
S009340207|BUS&|101|0.7|2010-2011|Fall|5|11/27/2010
S009340207|MATH|90|0.9|2010-2011|Winter|5|1/11/2011
S009340207|POLS&|201|0|2010-2011|Winter|5|1/11/2011
S009340207|ENGL&|101|0|2010-2011|Winter|5|1/11/2011
S009340212|MATH|60|4|2010-2011|Fall|5|11/27/2010
S009340212|CMST&|210|3.6|2010-2011|Fall|5|11/27/2010
S009340212|ENGL&|101|3.6|2010-2011|Fall|5|11/27/2010
S009340212|PSYC&|100|4|2010-2011|Winter|5|1/11/2011
S009340212|MATH|80|4|2010-2011|Winter|5|1/11/2011
S009340212|PE|134|4|2010-2011|Winter|2|1/11/2011
S009340222|MATH|80|0.7|2010-2011|Fall|5|11/27/2010
S009340222|ENGL&|101|0|2010-2011|Fall|5|11/27/2010
S009340222|MUSC|133|4|2010-2011|Fall|2|11/27/2010
S009340222|MUSC|150|4|2010-2011|Fall|1|11/27/2010
S009340222|PSYC&|100|V|2010-2011|Winter|5|1/11/2011
S009340222|GEOG|100|0|2010-2011|Winter|5|1/11/2011
S009340222|HLTH|100|0|2010-2011|Winter|3|1/11/2011
S009340222|MUSC|134|4|2010-2011|Winter|2|1/11/2011
S009340222|MUSC|150|4|2010-2011|Winter|1|1/11/2011
S009340232|CMST&|101|3.9|2010-2011|Fall|5|11/27/2010
S009340232|PSYC&|100|3.8|2010-2011|Fall|5|11/27/2010
S009340232|MATH&|141|3.3|2010-2011|Fall|5|11/27/2010
S009340232|PE|117|4|2010-2011|Fall|1.5|11/27/2010
S009340232|ENGL&|102|3.3|2010-2011|Winter|5|1/11/2011
S009340232|MATH&|142|2|2010-2011|Winter|5|1/11/2011
S009340232|HLTH|150|4|2010-2011|Winter|3|1/11/2011
S009340232|PE|136|4|2010-2011|Winter|3|1/11/2011
S009340235|CS|115|3.8|2010-2011|Fall|5|11/27/2010
S009340235|MUSC|126|3|2010-2011|Fall|5|11/27/2010
S009340235|MATH|90|2.2|2010-2011|Fall|5|11/27/2010
S009340235|ENGL&|101|4|2010-2011|Winter|5|1/11/2011
S009340235|PHIL&|101|3.2|2010-2011|Winter|5|1/11/2011
S009340235|MUSC|127|3.7|2010-2011|Winter|3|1/11/2011
S009340235|MUSC|200|3.7|2010-2011|Winter|2|1/11/2011
S009340240|BRDGE|110|3.8|2010-2011|Fall|5|11/27/2010
S009340240|BRDGE|90|3.5|2010-2011|Fall|5|11/27/2010
S009340240|MATH|40|3.3|2010-2011|Fall|5|11/27/2010
S009340240|BRDGE|93|3.3|2010-2011|Winter|5|1/11/2011
S009340240|MATH|60|1.3|2010-2011|Winter|5|1/11/2011
S009340240|HLTH|100|3.5|2010-2011|Winter|3|1/11/2011
S009340240|COPSY|117|4|2010-2011|Winter|2|1/11/2011
S009340241|BRDGE|90|4|2010-2011|Fall|5|11/27/2010
S009340241|BUS&|101|3.5|2010-2011|Fall|5|11/27/2010
S009340241|MATH|80|3|2010-2011|Fall|5|11/27/2010
S009340241|BRDGE|115|4|2010-2011|Winter|5|1/11/2011
S009340241|BRDGE|93|3.6|2010-2011|Winter|5|1/11/2011
S009340241|MATH|90|2.7|2010-2011|Winter|5|1/11/2011
S009340264|BUS|130|4|2010-2011|Fall|5|11/27/2010
S009340264|MGMT|100|4|2010-2011|Fall|5|11/27/2010
S009340264|ENGL&|101|3.9|2010-2011|Fall|5|11/27/2010
S009340264|BSTEC|110|4|2010-2011|Winter|5|1/11/2011
S009340264|BUS&|101|3.9|2010-2011|Winter|5|1/11/2011
S009340269|BSTEC|110|4|2010-2011|Fall|5|11/27/2010
S009340269|MGMT|100|4|2010-2011|Fall|5|11/27/2010
S009340269|BSTEC|130|3.8|2010-2011|Fall|5|11/27/2010
S009340269|BUS|130|4|2010-2011|Winter|5|1/11/2011
S009340269|MGMT|270|3.9|2010-2011|Winter|5|1/11/2011
S009340269|MGMT|214|3.9|2010-2011|Winter|5|1/11/2011
S009340269|MGMT|134|4|2010-2011|Winter|2|1/11/2011
S009340276|MUSC&|141|4|2010-2011|Fall|5|11/27/2010
S009340276|MUSC|117|4|2010-2011|Fall|2|11/27/2010
S009340276|MUSC|114|4|2010-2011|Fall|2|11/27/2010
S009340276|MUSC&|142|4|2010-2011|Winter|5|1/11/2011
S009340276|ENGL&|101|3.3|2010-2011|Winter|5|1/11/2011
S009340276|HLTH|150|3|2010-2011|Winter|3|1/11/2011
S009340276|MUSC|248|4|2010-2011|Winter|2|1/11/2011
S009340287|BRDGE|115|4|2010-2011|Fall|5|11/27/2010
S009340287|PHIL&|101|3.6|2010-2011|Fall|5|11/27/2010
S009340287|MATH|90|2.7|2010-2011|Fall|5|11/27/2010
S009340287|ACCT|101|4|2010-2011|Winter|5|1/11/2011
S009340287|ENGL&|101|3.4|2010-2011|Winter|5|1/11/2011
S009340287|MATH&|141|2.1|2010-2011|Winter|5|1/11/2011
S009340306|FLED|25|S|2010-2011|Fall|1|11/27/2010
S009340306|EAP|100|3.4|2010-2011|Winter|10|1/11/2011
S009340306|MATH|80|0.7|2010-2011|Winter|5|1/11/2011
S009340306|FLED|35|S|2010-2011|Winter|1|1/11/2011
S009340308|DRMA&|101|4|2010-2011|Fall|5|11/27/2010
S009340308|BRDGE|93|3.7|2010-2011|Fall|5|11/27/2010
S009340308|MATH|80|1.8|2010-2011|Fall|5|11/27/2010
S009340308|PSYC|290|W|2010-2011|Winter|5|1/11/2011
S009340308|MATH|80|3.7|2010-2011|Winter|5|1/11/2011
S009340308|BRDGE|115|3|2010-2011|Winter|5|1/11/2011
S009340323|EAP|100|3.2|2010-2011|Fall|10|11/27/2010
S009340323|MATH|90|3.8|2010-2011|Fall|5|11/27/2010
S009340323|BUS&|101|3.9|2010-2011|Winter|5|1/11/2011
S009340323|MATH&|141|3.8|2010-2011|Winter|5|1/11/2011
S009340323|EAP|121|3.3|2010-2011|Winter|5|1/11/2011
S009340324|BRDGE|110|3|2010-2011|Fall|5|11/27/2010
S009340324|BRDGE|90|2.8|2010-2011|Fall|5|11/27/2010
S009340324|PE|160|4|2010-2011|Fall|3|11/27/2010
S009340324|BRDGE|93|3|2010-2011|Winter|5|1/11/2011
S009340324|BUS&|101|2.3|2010-2011|Winter|5|1/11/2011
S009340324|MATH|80|1.7|2010-2011|Winter|5|1/11/2011
S009340324|BRDGE|87|3.2|2010-2011|Winter|3|1/11/2011
S009340329|MATH|90|4|2010-2011|Fall|5|11/27/2010
S009340329|MATH&|141|3.5|2010-2011|Winter|5|1/11/2011
S009340339|BRDGE|93|3.2|2010-2011|Fall|5|11/27/2010
S009340339|SPAN&|121|1.7|2010-2011|Fall|5|11/27/2010
S009340339|MATH|60|0.7|2010-2011|Fall|5|11/27/2010
S009340339|SPAN|100|3.5|2010-2011|Fall|2|11/27/2010
S009340339|MATH|60|3.4|2010-2011|Winter|5|1/11/2011
S009340339|SPAN&|121|3.2|2010-2011|Winter|5|1/11/2011
S009340339|ENGL|100|2.5|2010-2011|Winter|5|1/11/2011
S009340339|SPAN|100|3.3|2010-2011|Winter|2|1/11/2011
S009340349|MATH|80|3.6|2010-2011|Fall|5|11/27/2010
S009340349|COPSY|117|4|2010-2011|Fall|2|11/27/2010
S009340349|COPSY|118|4|2010-2011|Fall|1|11/27/2010
S009340349|MATH|90|4|2010-2011|Winter|5|1/11/2011
S009340349|PE|134|4|2010-2011|Winter|2|1/11/2011
S009340351|MATH|60|4|2010-2011|Fall|5|11/27/2010
S009340351|ENGL|100|3.2|2010-2011|Fall|5|11/27/2010
S009340351|PE|111|4|2010-2011|Fall|2|11/27/2010
S009340351|PE|146|4|2010-2011|Fall|1|11/27/2010
S009340351|MATH|80|4|2010-2011|Winter|5|1/11/2011
S009340351|PHIL&|106|3.3|2010-2011|Winter|5|1/11/2011
S009340351|ENGL&|101|3.2|2010-2011|Winter|5|1/11/2011
S009340358|BSTEC|130|V|2010-2011|Fall|5|11/27/2010
S009340358|BRDGE|90|1.2|2010-2011|Fall|5|11/27/2010
S009340358|BSTEC|104|2.8|2010-2011|Fall|3|11/27/2010
S009340358|BSTEC|118|3.5|2010-2011|Winter|5|1/11/2011
S009340358|AHE|110|1.7|2010-2011|Winter|5|1/11/2011
S009340358|BSTEC|106|1.6|2010-2011|Winter|5|1/11/2011
S009340358|BUS|291|S|2010-2011|Winter|3|1/11/2011
S009340358|BUS|290|S|2010-2011|Winter|1|1/11/2011
S009340359|BUS&|101|4|2010-2011|Fall|5|11/27/2010
S009340359|MATH|090I|2.8|2010-2011|Fall|5|11/27/2010
S009340359|ENGL&|101|2.6|2010-2011|Fall|5|11/27/2010
S009340359|PE|107|4|2010-2011|Fall|3|11/27/2010
S009340359|MATH&|141|3.5|2010-2011|Winter|5|1/11/2011
S009340359|ENGR|231|2.3|2010-2011|Winter|5|1/11/2011
S009340359|PE|170|4|2010-2011|Winter|3|1/11/2011
S009340359|ENGR|100|4|2010-2011|Winter|3|1/11/2011
S009340371|MATH|90|4|2010-2011|Fall|5|11/27/2010
S009340371|ENGL&|101|3.6|2010-2011|Fall|5|11/27/2010
S009340371|HLTH|105|4|2010-2011|Fall|4|11/27/2010
S009340371|BUS&|101|4|2010-2011|Winter|5|1/11/2011
S009340371|PSYC&|100|4|2010-2011|Winter|5|1/11/2011
S009340371|ENGL&|102|3.7|2010-2011|Winter|5|1/11/2011
S009340388|MATH|90|3|2010-2011|Fall|5|11/27/2010
S009340388|HUM|105|2.8|2010-2011|Fall|5|11/27/2010
S009340388|ENGL&|101|1.1|2010-2011|Fall|5|11/27/2010
S009340388|PE|107|4|2010-2011|Fall|3|11/27/2010
S009340388|BUS&|101|3.3|2010-2011|Winter|5|1/11/2011
S009340388|MUSC|126|3|2010-2011|Winter|5|1/11/2011
S009340388|ENGL&|101|2.6|2010-2011|Winter|5|1/11/2011
S009340388|PE|170|4|2010-2011|Winter|3|1/11/2011
S009340399|ENGL&|101|3.2|2010-2011|Fall|5|11/27/2010
S009340399|MATH&|141|2.6|2010-2011|Fall|5|11/27/2010
S009340399|CHEM&|141|3.3|2010-2011|Fall|4|11/27/2010
S009340399|CHEM&|151|2.8|2010-2011|Fall|2|11/27/2010
S009340399|SPAN&|121|3.1|2010-2011|Winter|5|1/11/2011
S009340399|MATH&|142|2.7|2010-2011|Winter|5|1/11/2011
S009340399|PHIL&|106|2.6|2010-2011|Winter|5|1/11/2011
S009340399|CHEM&|142|2.4|2010-2011|Winter|4|1/11/2011
S009340399|SPAN|100|2.4|2010-2011|Winter|2|1/11/2011
S009340399|CHEM&|152|2.2|2010-2011|Winter|2|1/11/2011
S009340444|MUSC|106|4|2010-2011|Fall|5|11/27/2010
S009340444|DIVST|125|2.9|2010-2011|Fall|5|11/27/2010
S009340444|MATH|80|2.8|2010-2011|Fall|5|11/27/2010
S009340444|ENGL&|101|3.4|2010-2011|Winter|5|1/11/2011
S009340444|HUM|101|2.6|2010-2011|Winter|5|1/11/2011
S009340444|MATH|90|2.1|2010-2011|Winter|5|1/11/2011
S009340444|ANTH|201|3.3|2010-2011|Winter|3|1/11/2011
S009340444|ANTH|201|3.3|2010-2011|Winter|2|1/11/2011
S009340466|PHIL&|106|4|2010-2011|Fall|5|11/27/2010
S009340466|LEGAL|200|3.7|2010-2011|Fall|5|11/27/2010
S009340466|CMST&|101|3.4|2010-2011|Fall|5|11/27/2010
S009340466|SPAN&|122|4|2010-2011|Winter|5|1/11/2011
S009340466|POLS&|201|3.6|2010-2011|Winter|5|1/11/2011
S009340466|PHIL&|101|3.5|2010-2011|Winter|5|1/11/2011
S009340469|PSYC&|100|4|2010-2011|Fall|5|11/27/2010
S009340469|BRDGE|93|4|2010-2011|Fall|5|11/27/2010
S009340469|MATH|90|3.6|2010-2011|Fall|5|11/27/2010
S009340469|ENGL|100|3.5|2010-2011|Winter|5|1/11/2011
S009340469|CMST&|101|3.1|2010-2011|Winter|5|1/11/2011
S009340469|MATH|140|3|2010-2011|Winter|5|1/11/2011
S009340470|BRDGE|90|4|2010-2011|Fall|5|11/27/2010
S009340470|MATH|80|3.9|2010-2011|Fall|5|11/27/2010
S009340470|ENGL|100|3.4|2010-2011|Winter|5|1/11/2011
S009340471|BUS|130I|3.6|2010-2011|Fall|5|11/27/2010
S009340471|CONST|160|3.5|2010-2011|Fall|3|11/27/2010
S009340471|MATH|60|3.8|2010-2011|Winter|5|1/11/2011
S009340471|CONST|181|2.6|2010-2011|Winter|3|1/11/2011
S009340472|EAP|100|2.5|2010-2011|Fall|10|11/27/2010
S009340472|CIS|114|2|2010-2011|Fall|5|11/27/2010
S009340472|MATH|90|3|2010-2011|Winter|5|1/11/2011
S009340472|MGMT|100|2.6|2010-2011|Winter|5|1/11/2011
S009340472|EAP|121|2.3|2010-2011|Winter|5|1/11/2011
S009340487|JAPN&|121|2|2010-2011|Fall|5|11/27/2010
S009340487|MATH&|141|0|2010-2011|Fall|5|11/27/2010
S009340487|CS|115|0|2010-2011|Fall|5|11/27/2010
S009340487|JAPN|100|0|2010-2011|Fall|2|11/27/2010
S009340487|JAPN&|122|V|2010-2011|Winter|5|1/11/2011
S009340487|ENGL|161|2|2010-2011|Winter|5|1/11/2011
S009340490|BUS|130|4|2010-2011|Fall|5|11/27/2010
S009340490|BRDGE|115|4|2010-2011|Fall|5|11/27/2010
S009340490|JOBDV|130|4|2010-2011|Fall|4|11/27/2010
S009340490|ENRGY|100|3.6|2010-2011|Fall|3|11/27/2010
S009340490|ENRGY|102|2.8|2010-2011|Winter|5|1/11/2011
S009340490|CIT|105|3.8|2010-2011|Winter|4|1/11/2011
S009340490|CIT|106|4|2010-2011|Winter|3|1/11/2011
S009340490|ENRGY|105|3|2010-2011|Winter|3|1/11/2011
S009340504|BSTEC|130|1.9|2010-2011|Fall|5|11/27/2010
S009340504|BSTEC|107|1.6|2010-2011|Fall|5|11/27/2010
S009340504|MGMT|122|2.2|2010-2011|Fall|3|11/27/2010
S009340504|BSTEC|109|3.1|2010-2011|Winter|5|1/11/2011
S009340504|BSTEC|107|2.1|2010-2011|Winter|5|1/11/2011
S009340504|BSTEC|100|3.8|2010-2011|Winter|4|1/11/2011
S009340512|EDCAP|95|4|2010-2011|Fall|5|11/27/2010
S009340512|BRDGE|90|3.6|2010-2011|Fall|5|11/27/2010
